ASK,66,16044
BID,17,16045
ASK,69,16048
BID,12,16045
BID,11,16017
ASK,27,16060
ASK,36,16044
BID,31,16045
BID,2,16039
BID,99,16046
ASK,88,16046
BID,22,16042
ASK,21,16080
ASK,52,16086
BID,12,16046
ASK,18,16045
ASK,78,16061
BID,69,16045
BID,72,16018
BID,66,16046
BID,91,16047
BID,47,16014
BID,84,16011
ASK,0,16067
BID,97,16048
BID,77,16049
ASK,43,16064
BID,68,16005
BID,43,16016
BID,77,16050
ASK,87,16050
BID,48,16032
BID,42,16013
ASK,30,16084
ASK,18,16049
ASK,98,16049
BID,65,16009
ASK,28,16055
ASK,5,16092
ASK,29,16048
ASK,67,16047
BID,95,16025
ASK,69,16059
BID,4,16047
ASK,67,16046
BID,49,16016
ASK,40,16045
ASK,38,16045
ASK,23,16059
ASK,88,16044
BID,18,16045
BID,64,16045
ASK,89,16051
BID,43,16046
BID,89,16047
BID,93,16002
ASK,14,16047
BID,9,16048
BID,74,16048
BID,11,16049
BID,92,16049
ASK,98,16083
BID,82,16002
ASK,7,16049
ASK,63,16049
ASK,34,16048
BID,6,16017
BID,78,16049
BID,69,16000
BID,1,16021
ASK,68,16053
ASK,44,16063
BID,48,16050
ASK,94,16050
BID,14,16050
ASK,79,16049
BID,50,16049
ASK,26,16065
ASK,13,16078
BID,52,16050
ASK,7,16049
ASK,27,16049
ASK,43,16048
BID,30,16049
BID,94,16050
BID,61,16051
BID,1,16051
BID,12,16019
ASK,86,16058
BID,96,16051
BID,5,16004
ASK,49,16051
ASK,51,16059
ASK,53,16084
ASK,52,16051
ASK,39,16077
ASK,10,16062
BID,45,16033
ASK,16,16050
BID,89,16051
BID,78,16009
BID,82,16052
ASK,40,16052
BID,30,16052
BID,50,16013
BID,90,16053
BID,53,16053
BID,59,16047
ASK,56,16086
BID,69,16053
ASK,38,16061
BID,69,16026
BID,75,16016
BID,51,16027
ASK,76,16052
BID,76,16050
ASK,41,16051
BID,92,16021
ASK,9,16050
ASK,84,16050
BID,4,16049
BID,28,16051
ASK,27,16096
ASK,70,16093
ASK,88,16051
BID,16,16008
BID,36,16039
ASK,12,16095
ASK,55,16080
ASK,26,16050
ASK,60,16094
BID,62,16051
ASK,88,16050
BID,44,16050
BID,91,16050
BID,36,16052
BID,68,16019
BID,43,16037
ASK,9,16050
ASK,48,16062
BID,58,16048
ASK,55,16050
ASK,84,16056
ASK,41,16050
ASK,27,16063
BID,28,16050
ASK,42,16076
BID,47,16018
BID,80,16050
ASK,38,16082
BID,45,16052
BID,71,16036
BID,1,16002
ASK,54,16070
BID,56,16053
ASK,78,16052
ASK,71,16070
BID,12,16052
ASK,11,16050
BID,94,16052
ASK,76,16052
ASK,21,16050
BID,74,16036
BID,29,16022
BID,50,16052
ASK,1,16052
ASK,23,16087
ASK,26,16052
BID,54,16026
ASK,22,16098
BID,42,16041
ASK,15,16084
BID,76,16036
ASK,76,16050
ASK,15,16078
ASK,64,16049
ASK,78,16048
BID,17,16048
ASK,87,16048
ASK,2,16047
ASK,1,16066
BID,26,16048
BID,76,16007
BID,95,16003
BID,36,16048
ASK,4,16050
ASK,88,16088
BID,6,16048
BID,27,16017
BID,61,16048
ASK,48,16099
ASK,20,16091
ASK,43,16048
ASK,95,16051
ASK,30,16048
ASK,38,16047
ASK,2,16066
BID,31,16048
BID,44,16018
BID,31,16049
ASK,61,16048
ASK,91,16061
BID,72,16048
BID,82,16045
BID,74,16049
ASK,25,16090
BID,18,16020
ASK,81,16079
ASK,56,16049
ASK,91,16083
BID,13,16035
BID,89,16050
BID,58,16039
ASK,28,16061
BID,47,16051
ASK,13,16050
ASK,73,16055
BID,14,16015
ASK,55,16092
BID,9,16048
BID,54,16051
ASK,24,16060
ASK,44,16051
ASK,84,16073
BID,40,16051
ASK,76,16051
ASK,37,16050
ASK,90,16050
BID,86,16050
ASK,64,16091
BID,47,16021
BID,73,16046
ASK,72,16088
ASK,53,16049
ASK,60,16064
BID,28,16019
BID,80,16049
ASK,84,16059
BID,74,16050
ASK,77,16062
BID,46,16037
BID,62,16025
ASK,43,16050
ASK,68,16050
BID,37,16046
ASK,4,16094
ASK,85,16053
ASK,33,16097
BID,53,16015
BID,60,16050
BID,41,16051
ASK,75,16050
ASK,94,16049
ASK,3,16078
BID,83,16041
BID,16,16049
ASK,65,16048
ASK,59,16047
ASK,45,16055
ASK,96,16077
BID,95,16048
BID,38,16049
ASK,8,16061
BID,30,16049
BID,88,16050
BID,8,16017
ASK,8,16050
BID,94,16051
ASK,70,16051
BID,38,16051
ASK,15,16087
ASK,60,16051
ASK,87,16069
ASK,44,16050
BID,18,16050
ASK,4,16050
BID,59,16041
BID,86,16050
BID,47,16034
BID,74,16023
BID,55,16001
ASK,24,16085
ASK,63,16050
ASK,25,16050
BID,28,16000
BID,43,16024
ASK,69,16049
ASK,88,16091
BID,13,16006
BID,72,16037
ASK,48,16087
BID,96,16049
BID,49,16050
BID,19,16051
ASK,15,16050
ASK,67,16057
ASK,4,16096
BID,29,16051
ASK,94,16072
ASK,18,16051
BID,36,16051
ASK,36,16063
ASK,72,16051
ASK,70,16050
BID,51,16037
ASK,28,16056
BID,28,16050
ASK,8,16061
BID,32,16025
BID,62,16050
ASK,65,16050
BID,53,16039
BID,32,16045
ASK,61,16085
ASK,24,16061
BID,74,16050
BID,9,16050
BID,17,16051
BID,45,16051
ASK,26,16064
ASK,49,16051
ASK,44,16050
BID,93,16009
BID,15,16051
ASK,92,16050
ASK,93,16049
BID,15,16031
ASK,51,16093
BID,12,16049
ASK,36,16060
ASK,41,16048
BID,71,16049
ASK,14,16097
ASK,72,16049
BID,14,16049
ASK,86,16048
BID,27,16004
BID,16,16040
ASK,2,16047
ASK,88,16047
ASK,92,16046
ASK,28,16067
BID,43,16043
ASK,86,16065
BID,51,16047
ASK,29,16098
ASK,80,16046
ASK,70,16056
ASK,23,16045
BID,75,16046
ASK,31,16080
BID,20,16047
ASK,55,16047
BID,31,16047
BID,68,16006
BID,12,16038
BID,40,16047
ASK,26,16082
BID,77,16048
BID,40,16025
ASK,73,16048
ASK,28,16070
ASK,37,16067
BID,97,16048
BID,99,16049
ASK,24,16049
BID,73,16050
ASK,94,16073
ASK,42,16087
ASK,4,16086
BID,5,16051
ASK,60,16050
ASK,31,16049
BID,88,16050
BID,24,16051
BID,49,16052
BID,17,16029
BID,96,16053
ASK,43,16097
ASK,69,16057
BID,63,16053
ASK,35,16053
BID,5,16054
ASK,64,16066
ASK,55,16064
ASK,4,16053
ASK,21,16053
BID,19,16053
ASK,69,16053
ASK,88,16052
ASK,36,16066
ASK,12,16061
BID,22,16045
ASK,46,16075
BID,58,16046
BID,97,16052
ASK,73,16052
ASK,58,16077
BID,12,16042
ASK,84,16099
ASK,37,16051
ASK,9,16050
ASK,40,16052
ASK,49,16050
BID,73,16050
BID,58,16051
ASK,65,16051
ASK,14,16069
ASK,80,16076
BID,99,16051
BID,57,16052
BID,68,16052
ASK,41,16099
BID,71,16039
ASK,37,16089
ASK,32,16071
ASK,40,16066
BID,44,16031
BID,45,16013
ASK,96,16097
ASK,79,16085
BID,93,16053
BID,1,16054
ASK,52,16065
ASK,88,16058
ASK,69,16075
BID,12,16054
BID,86,16054
ASK,10,16053
ASK,32,16053
ASK,44,16093
ASK,49,16061
ASK,19,16057
ASK,83,16052
ASK,87,16051
BID,26,16007
ASK,34,16097
ASK,83,16050
ASK,57,16049
ASK,96,16048
BID,87,16042
ASK,70,16047
BID,66,16047
BID,30,16048
BID,88,16048
ASK,57,16071
ASK,24,16060
BID,32,16024
ASK,54,16048
BID,94,16048
BID,86,16031
BID,36,16049
ASK,2,16061
ASK,63,16092
BID,32,16032
ASK,96,16049
BID,54,16049
BID,38,16009
BID,0,16049
BID,96,16034
BID,99,16012
BID,76,16029
BID,12,16049
BID,44,16049
BID,36,16021
BID,77,16050
ASK,70,16050
BID,11,16050
ASK,85,16049
BID,89,16023
BID,73,16016
BID,65,16036
BID,23,16049
ASK,84,16048
BID,51,16049
BID,67,16031
BID,42,16050
ASK,3,16060
ASK,33,16056
BID,66,16051
ASK,78,16077
BID,67,16013
BID,46,16052
ASK,18,16052
ASK,53,16052
BID,1,16052
ASK,0,16051
BID,60,16018
ASK,80,16052
ASK,40,16051
BID,96,16052
ASK,67,16097
BID,96,16052
BID,24,16048
ASK,46,16052
BID,79,16033
ASK,69,16052
ASK,11,16077
ASK,65,16095
ASK,33,16051
BID,52,16002
BID,17,16051
ASK,57,16066
ASK,79,16050
ASK,31,16060
ASK,53,16056
BID,15,16050
BID,68,16050
BID,66,16030
BID,35,16033
ASK,45,16094
BID,84,16007
BID,91,16051
ASK,66,16079
BID,72,16021
BID,62,16052
ASK,10,16052
ASK,39,16052
ASK,55,16051
ASK,55,16055
BID,71,16052
BID,40,16023
BID,94,16053
BID,76,16007
ASK,98,16053
ASK,10,16086
ASK,71,16090
ASK,8,16073
ASK,34,16052
ASK,22,16089
BID,5,16051
ASK,43,16051
BID,45,16051
ASK,91,16062
ASK,92,16055
ASK,66,16053
ASK,80,16051
BID,10,16051
ASK,13,16050
ASK,84,16067
BID,51,16051
BID,44,16053
ASK,96,16090
ASK,31,16051
BID,5,16051
BID,60,16051
BID,64,16053
BID,45,16054
BID,19,16054
ASK,0,16086
BID,22,16055
BID,26,16055
BID,38,16040
ASK,25,16054
BID,77,16022
ASK,42,16053
ASK,35,16051
BID,68,16053
BID,2,16047
ASK,16,16059
BID,73,16022
BID,74,16054
ASK,48,16057
ASK,77,16054
ASK,46,16093
ASK,55,16053
BID,4,16053
BID,56,16010
BID,72,16054
BID,35,16055
BID,23,16055
BID,3,16025
BID,11,16035
BID,53,16055
ASK,81,16054
ASK,7,16053
ASK,49,16051
BID,17,16051
ASK,18,16050
BID,10,16050
ASK,85,16050
ASK,78,16049
ASK,24,16048
BID,5,16021
ASK,74,16051
BID,36,16049
BID,1,16049
ASK,89,16048
ASK,39,16047
ASK,13,16094
BID,25,16047
ASK,27,16068
ASK,0,16047
ASK,94,16047
BID,8,16007
ASK,48,16070
ASK,37,16096
ASK,46,16046
ASK,38,16046
BID,35,16047
ASK,78,16046
ASK,7,16045
BID,25,16016
ASK,81,16097
BID,12,16046
ASK,68,16045
ASK,97,16089
BID,36,16046
BID,23,16046
ASK,95,16046
BID,22,16046
BID,21,16045
BID,33,16039
BID,80,16046
ASK,55,16048
ASK,72,16046
BID,78,16046
BID,9,16006
ASK,46,16082
ASK,86,16091
BID,36,16005
ASK,0,16046
ASK,13,16051
BID,8,16037
ASK,19,16091
ASK,75,16046
ASK,8,16082
ASK,10,16082
BID,51,16046
BID,94,16040
ASK,49,16045
ASK,8,16045
BID,23,16012
BID,63,16046
ASK,21,16065
BID,79,16002
ASK,23,16067
BID,36,16007
BID,4,16009
BID,57,16047
BID,33,16030
ASK,49,16058
BID,65,16048
BID,50,16048
ASK,1,16083
ASK,42,16094
ASK,8,16047
ASK,58,16051
BID,10,16032
BID,71,16048
BID,37,16049
BID,63,16028
ASK,57,16099
ASK,35,16087
ASK,58,16082
ASK,29,16065
BID,65,16031
BID,64,16002
BID,72,16015
ASK,65,16049
BID,96,16001
BID,16,16049
ASK,83,16048
ASK,87,16047
BID,54,16013
BID,34,16047
BID,48,16047
ASK,36,16097
ASK,25,16046
BID,48,16002
ASK,69,16046
BID,92,16045
BID,69,16034
BID,77,16039
ASK,57,16045
BID,30,16046
ASK,74,16045
BID,72,16005
ASK,38,16057
ASK,65,16085
BID,91,16035
BID,82,16046
BID,84,16026
BID,42,16013
BID,30,16035
BID,61,16017
ASK,99,16077
BID,68,16047
BID,22,16010
ASK,90,16047
BID,4,16004
BID,97,16007
BID,32,16042
BID,65,16029
BID,80,16022
ASK,84,16062
BID,92,16047
ASK,73,16089
ASK,51,16047
ASK,4,16070
ASK,32,16047
BID,54,16047
ASK,85,16070
BID,71,16048
ASK,7,16048
BID,3,16043
ASK,8,16048
BID,72,16044
ASK,72,16048
BID,30,16035
BID,26,16029
ASK,27,16047
BID,44,16011
BID,75,16048
BID,89,16009
BID,31,16049
ASK,82,16081
BID,22,16045
BID,49,16049
ASK,58,16049
BID,83,16033
BID,48,16049
BID,13,16019
BID,32,16004
BID,31,16021
BID,75,16011
ASK,94,16049
BID,34,16046
ASK,92,16048
ASK,75,16080
ASK,1,16098
ASK,32,16089
BID,73,16048
ASK,41,16048
ASK,32,16047
ASK,62,16072
BID,38,16047
BID,32,16048
ASK,93,16052
BID,8,16048
BID,98,16049
ASK,56,16049
BID,92,16049
BID,33,16008
BID,2,16050
BID,14,16050
ASK,19,16049
BID,65,16050
BID,27,16005
BID,94,16024
ASK,91,16050
ASK,90,16049
ASK,71,16079
ASK,71,16048
ASK,1,16062
BID,88,16048
ASK,93,16048
BID,40,16019
ASK,87,16081
BID,67,16040
ASK,58,16047
ASK,89,16069
BID,30,16031
ASK,91,16046
BID,79,16041
ASK,61,16075
ASK,77,16065
BID,71,16029
ASK,50,16046
BID,0,16000
BID,16,16046
ASK,50,16073
BID,34,16046
ASK,2,16046
BID,99,16045
ASK,98,16062
ASK,52,16047
ASK,82,16052
ASK,54,16082
BID,35,16020
ASK,19,16090
ASK,8,16050
ASK,82,16063
BID,54,16023
BID,43,16047
ASK,10,16070
ASK,78,16083
BID,56,16021
BID,22,16047
BID,58,16047
BID,36,16048
ASK,13,16053
ASK,31,16047
BID,2,16039
ASK,74,16046
ASK,61,16071
ASK,84,16045
ASK,54,16045
BID,53,16046
ASK,40,16096
BID,64,16011
ASK,50,16045
ASK,45,16052
ASK,23,16044
BID,95,16033
ASK,36,16044
BID,8,16006
BID,92,16008
BID,86,16031
ASK,39,16074
ASK,98,16044
BID,12,16045
BID,79,16045
BID,58,16046
BID,50,16008
BID,76,16047
BID,82,16048
BID,82,16039
ASK,15,16048
ASK,53,16053
ASK,97,16080
ASK,15,16048
BID,88,16010
ASK,0,16048
BID,46,16049
BID,91,16050
ASK,5,16060
ASK,14,16066
ASK,91,16074
ASK,72,16049
BID,68,16002
BID,6,16049
BID,75,16049
BID,87,16050
ASK,61,16050
BID,46,16051
ASK,84,16094
ASK,54,16050
ASK,75,16084
ASK,61,16066
ASK,13,16076
ASK,75,16049
ASK,99,16062
ASK,37,16082
BID,47,16011
BID,95,16047
ASK,54,16081
ASK,21,16070
BID,56,16049
BID,2,16037
ASK,76,16083
ASK,13,16052
BID,68,16050
ASK,49,16055
ASK,80,16050
BID,10,16050
BID,28,16010
ASK,83,16089
BID,84,16050
BID,43,16035
BID,84,16041
BID,51,16051
BID,37,16051
ASK,85,16050
BID,16,16049
ASK,86,16093
ASK,38,16096
BID,20,16010
ASK,55,16074
ASK,68,16098
BID,51,16042
ASK,74,16049
BID,1,16049
BID,7,16020
BID,66,16049
ASK,76,16049
ASK,59,16048
BID,3,16048
ASK,76,16047
ASK,69,16067
ASK,50,16062
BID,23,16048
ASK,61,16066
ASK,66,16047
BID,61,16011
ASK,38,16047
ASK,75,16053
ASK,81,16046
BID,36,16046
BID,35,16021
ASK,69,16098
BID,43,16047
BID,26,16003
BID,75,16048
BID,41,16017
BID,33,16038
ASK,6,16048
BID,4,16009
BID,58,16048
BID,39,16047
ASK,30,16048
ASK,62,16048
BID,17,16049
BID,94,16007
ASK,32,16048
ASK,41,16047
ASK,61,16075
ASK,92,16063
ASK,83,16047
ASK,74,16099
ASK,57,16048
BID,91,16047
BID,51,16048
BID,1,16048
ASK,98,16047
ASK,88,16046
BID,13,16046
BID,77,16046
BID,83,16029
ASK,15,16046
BID,34,16046
ASK,75,16046
BID,18,16015
BID,46,16042
BID,30,16046
BID,4,16046
BID,12,16046
ASK,13,16045
ASK,73,16045
ASK,96,16044
ASK,72,16092
ASK,17,16046
BID,10,16023
ASK,64,16043
BID,77,16020
ASK,83,16043
ASK,72,16087
ASK,33,16043
ASK,10,16042
ASK,61,16042
ASK,55,16042
ASK,0,16042
BID,64,16012
BID,1,16043
BID,35,16034
ASK,35,16069
ASK,68,16069
ASK,81,16061
BID,53,16043
ASK,17,16068
ASK,74,16043
BID,5,16020
ASK,11,16046
BID,2,16043
ASK,6,16056
ASK,8,16072
ASK,33,16050
BID,82,16043
BID,57,16044
ASK,71,16043
BID,22,16020
ASK,11,16042
ASK,72,16071
ASK,93,16048
BID,60,16032
BID,74,16043
ASK,38,16083
ASK,27,16043
BID,9,16041
ASK,38,16063
ASK,32,16043
ASK,84,16078
ASK,99,16042
ASK,21,16060
ASK,19,16078
BID,61,16043
ASK,83,16051
BID,17,16044
BID,17,16000
ASK,95,16043
ASK,75,16094
ASK,64,16042
BID,16,16043
BID,22,16043
BID,34,16043
ASK,60,16056
ASK,1,16076
ASK,34,16096
ASK,93,16096
BID,65,16044
ASK,97,16052
BID,65,16039
BID,80,16040
ASK,8,16044
BID,6,16045
BID,32,16024
BID,74,16039
BID,88,16045
ASK,53,16092
ASK,51,16080
ASK,66,16059
ASK,33,16045
BID,23,16046
ASK,72,16045
ASK,19,16090
BID,41,16045
ASK,31,16044
BID,20,16045
ASK,3,16058
BID,64,16046
BID,7,16047
BID,29,16047
BID,48,16007
BID,77,16047
ASK,59,16074
BID,85,16009
BID,88,16021
ASK,26,16047
ASK,31,16081
ASK,63,16049
ASK,23,16047
ASK,69,16047
ASK,35,16090
ASK,19,16078
ASK,64,16046
ASK,28,16045
ASK,39,16097
ASK,32,16092
BID,17,16001
ASK,98,16085
BID,77,16036
ASK,3,16044
BID,19,16041
BID,70,16045
BID,92,16046
ASK,29,16083
ASK,10,16098
BID,48,16007
ASK,63,16086
BID,73,16047
BID,50,16022
ASK,60,16053
BID,53,16044
ASK,51,16047
BID,32,16047
ASK,7,16081
BID,25,16047
ASK,57,16047
BID,60,16018
BID,56,16025
ASK,76,16046
BID,12,16044
ASK,15,16046
BID,2,16046
ASK,9,16074
ASK,19,16061
BID,97,16014
BID,22,16003
ASK,69,16045
BID,56,16037
ASK,49,16058
ASK,5,16044
BID,60,16002
BID,15,16045
ASK,45,16044
ASK,47,16092
ASK,61,16044
ASK,76,16043
ASK,38,16042
BID,51,16002
BID,44,16020
ASK,94,16057
BID,72,16020
BID,28,16021
BID,35,16010
ASK,66,16064
ASK,59,16056
ASK,84,16051
BID,78,16024
BID,23,16043
ASK,98,16042
ASK,89,16055
ASK,1,16091
BID,87,16021
BID,93,16043
ASK,56,16043
ASK,64,16043
BID,87,16043
BID,95,16042
BID,87,16044
BID,38,16045
BID,73,16006
BID,33,16042
ASK,51,16092
ASK,52,16045
BID,10,16030
ASK,83,16044
BID,27,16044
BID,56,16037
ASK,39,16080
ASK,17,16067
ASK,24,16095
ASK,66,16052
BID,89,16009
ASK,77,16098
BID,17,16027
BID,29,16021
ASK,61,16056
ASK,36,16043
BID,47,16044
BID,31,16010
BID,3,16045
BID,39,16045
BID,86,16033
ASK,49,16060
BID,94,16043
ASK,61,16045
BID,39,16045
BID,11,16011
BID,37,16000
ASK,39,16045
BID,70,16045
BID,57,16014
BID,40,16004
BID,7,16004
BID,73,16046
BID,81,16034
BID,54,16047
BID,50,16048
BID,48,16048
ASK,83,16094
BID,64,16024
ASK,12,16084
ASK,12,16075
BID,76,16013
BID,67,16012
BID,74,16048
BID,62,16049
BID,36,16049
ASK,16,16051
BID,69,16032
BID,88,16049
ASK,12,16063
BID,8,16050
ASK,34,16049
ASK,14,16061
ASK,91,16065
BID,0,16050
BID,27,16050
BID,63,16050
ASK,52,16087
ASK,31,16050
BID,84,16050
BID,0,16041
ASK,94,16050
BID,22,16050
ASK,46,16065
ASK,72,16050
BID,56,16037
ASK,25,16086
ASK,4,16093
BID,98,16007
BID,0,16050
BID,83,16043
BID,76,16050
ASK,51,16097
ASK,47,16050
ASK,92,16062
BID,67,16050
ASK,3,16050
ASK,22,16050
ASK,76,16057
ASK,81,16050
ASK,63,16086
BID,65,16039
ASK,0,16049
ASK,92,16049
BID,6,16038
ASK,81,16086
BID,34,16049
ASK,62,16092
ASK,17,16048
BID,92,16002
BID,97,16048
BID,43,16008
ASK,81,16048
ASK,65,16067
BID,10,16049
ASK,57,16077
BID,86,16049
ASK,81,16049
BID,27,16010
BID,0,16013
ASK,90,16097
BID,42,16049
ASK,90,16094
ASK,95,16049
ASK,46,16048
ASK,59,16096
ASK,48,16059
ASK,91,16048
ASK,6,16047
ASK,93,16047
BID,72,16047
ASK,31,16046
BID,68,16025
BID,65,16013
BID,13,16028
BID,4,16047
BID,77,16019
ASK,22,16046
ASK,6,16048
BID,52,16047
ASK,15,16047
BID,71,16045
ASK,9,16047
ASK,3,16062
BID,28,16048
ASK,70,16070
BID,37,16043
ASK,98,16080
ASK,9,16047
ASK,4,16047
ASK,66,16047
ASK,64,16065
BID,76,16005
BID,69,16047
ASK,43,16077
ASK,66,16089
ASK,59,16047
ASK,99,16055
ASK,86,16046
BID,98,16002
ASK,8,16070
ASK,44,16050
BID,52,16024
BID,72,16046
ASK,83,16098
BID,97,16030
BID,52,16047
BID,54,16011
ASK,8,16046
ASK,19,16045
ASK,10,16057
BID,83,16046
BID,10,16025
ASK,36,16046
ASK,65,16060
ASK,84,16085
BID,73,16048
BID,74,16049
BID,78,16032
ASK,63,16098
BID,43,16015
BID,24,16048
BID,4,16034
BID,48,16029
BID,87,16008
ASK,90,16049
BID,57,16049
BID,97,16049
ASK,15,16090
BID,64,16050
ASK,31,16049
BID,81,16004
BID,80,16009
ASK,15,16049
ASK,68,16049
ASK,85,16048
BID,95,16036
BID,36,16048
ASK,5,16046
ASK,15,16046
ASK,94,16061
ASK,14,16082
ASK,90,16046
BID,57,16024
ASK,35,16045
ASK,71,16045
ASK,46,16088
ASK,19,16097
ASK,77,16081
ASK,99,16097
ASK,53,16073
ASK,73,16090
ASK,53,16098
BID,82,16045
BID,11,16046
ASK,0,16074
ASK,43,16045
BID,31,16016
BID,45,16046
ASK,20,16076
ASK,59,16090
ASK,2,16045
ASK,19,16067
ASK,51,16098
ASK,20,16045
BID,10,16045
ASK,73,16062
BID,32,16013
BID,54,16046
BID,92,16048
BID,3,16049
BID,95,16027
BID,64,16009
ASK,9,16048
BID,84,16000
ASK,96,16048
BID,64,16019
BID,30,16041
ASK,12,16046
BID,71,16019
ASK,92,16056
BID,47,16041
ASK,66,16099
BID,28,16001
ASK,52,16069
ASK,13,16083
ASK,20,16046
BID,37,16039
BID,97,16016
ASK,54,16046
ASK,26,16078
BID,98,16046
BID,81,16048
BID,84,16049
ASK,62,16085
BID,96,16007
BID,96,16022
BID,73,16042
ASK,14,16093
BID,22,16002
ASK,59,16073
BID,58,16027
BID,28,16050
BID,0,16050
BID,45,16026
BID,95,16050
BID,10,16051
ASK,25,16050
ASK,62,16051
ASK,63,16050
BID,19,16050
ASK,77,16050
BID,49,16027
BID,1,16050
ASK,5,16049
ASK,36,16049
ASK,43,16076
ASK,26,16073
ASK,78,16049
BID,7,16012
BID,9,16016
BID,66,16049
BID,88,16050
BID,29,16051
BID,54,16051
ASK,35,16066
ASK,63,16050
BID,45,16050
BID,97,16050
BID,97,16051
BID,47,16050
BID,47,16020
BID,19,16051
BID,69,16046
ASK,6,16055
ASK,20,16069
BID,62,16051
ASK,47,16057
BID,55,16002
BID,68,16052
ASK,86,16051
BID,63,16051
ASK,46,16070
ASK,88,16050
BID,25,16029
BID,41,16051
ASK,55,16073
ASK,85,16051
ASK,85,16050
ASK,1,16049
ASK,72,16093
ASK,4,16061
BID,74,16050
BID,11,16000
BID,31,16051
ASK,39,16050
ASK,79,16050
ASK,30,16083
ASK,84,16049
ASK,77,16048
ASK,2,16074
BID,57,16048
ASK,40,16058
BID,31,16027
ASK,4,16048
ASK,31,16059
ASK,37,16048
ASK,63,16046
ASK,87,16075
ASK,20,16046
ASK,96,16046
BID,77,16046
BID,22,16036
ASK,97,16059
BID,82,16048
ASK,16,16048
ASK,55,16076
ASK,35,16079
ASK,95,16057
BID,31,16007
ASK,28,16048
ASK,10,16087
BID,69,16049
ASK,99,16083
ASK,65,16048
BID,29,16003
ASK,0,16061
ASK,98,16046
BID,34,16046
BID,55,16046
ASK,55,16046
BID,21,16001
BID,24,16046
BID,44,16046
ASK,50,16046
ASK,94,16090
ASK,59,16061
ASK,77,16055
BID,31,16046
BID,60,16027
ASK,67,16091
BID,87,16004
ASK,0,16054
ASK,60,16074
BID,52,16009
ASK,50,16046
ASK,15,16045
ASK,2,16078
BID,64,16045
BID,76,16046
BID,42,16048
ASK,22,16073
BID,54,16039
BID,52,16049
ASK,62,16087
ASK,49,16049
ASK,65,16069
ASK,32,16073
BID,61,16049
ASK,0,16080
BID,5,16050
ASK,92,16054
ASK,33,16056
BID,48,16050
ASK,75,16062
BID,32,16020
ASK,48,16063
BID,91,16006
BID,24,16050
BID,30,16051
ASK,59,16049
ASK,91,16048
ASK,50,16063
BID,57,16021
BID,55,16039
ASK,81,16046
BID,78,16046
ASK,70,16086
ASK,37,16059
ASK,69,16046
BID,43,16001
BID,50,16006
BID,87,16046
ASK,46,16046
BID,1,16019
BID,28,16046
BID,67,16048
ASK,84,16046
BID,55,16041
BID,37,16046
BID,44,16046
BID,71,16041
BID,2,16039
ASK,45,16062
ASK,57,16046
BID,62,16008
BID,54,16046
BID,32,16007
ASK,47,16079
BID,60,16048
ASK,51,16080
ASK,75,16067
BID,72,16049
BID,5,16051
ASK,85,16085
BID,87,16014
ASK,5,16065
BID,0,16042
BID,34,16052
BID,61,16052
BID,11,16019
ASK,50,16084
ASK,97,16051
BID,31,16051
BID,90,16051
BID,22,16022
BID,92,16052
ASK,13,16071
BID,63,16052
ASK,12,16051
ASK,50,16051
ASK,90,16075
ASK,57,16057
ASK,57,16059
BID,11,16008
BID,15,16051
ASK,53,16075
ASK,92,16049
ASK,41,16089
BID,77,16004
ASK,41,16048
ASK,88,16061
BID,36,16049
BID,32,16022
BID,95,16012
ASK,77,16086
ASK,36,16049
BID,39,16008
ASK,86,16065
ASK,65,16072
BID,63,16043
BID,90,16038
BID,39,16048
ASK,16,16048
ASK,89,16048
ASK,2,16046
ASK,35,16088
ASK,96,16046
BID,34,16046
BID,68,16040
ASK,64,16045
ASK,8,16060
BID,95,16009
ASK,41,16044
BID,3,16008
BID,67,16027
ASK,35,16083
BID,6,16044
ASK,79,16044
BID,58,16020
ASK,33,16058
ASK,1,16043
ASK,4,16043
ASK,94,16052
ASK,92,16043
BID,97,16016
ASK,12,16043
BID,7,16044
BID,58,16044
BID,11,16044
BID,71,16014
ASK,95,16090
ASK,72,16062
ASK,21,16043
ASK,47,16046
ASK,60,16043
ASK,52,16059
ASK,87,16046
BID,26,16023
ASK,38,16070
ASK,97,16043
ASK,13,16042
ASK,44,16042
BID,76,16043
BID,57,16013
BID,37,16009
ASK,14,16051
ASK,57,16049
BID,65,16044
ASK,30,16064
ASK,20,16047
BID,10,16043
ASK,86,16056
ASK,10,16044
ASK,43,16044
ASK,83,16047
ASK,45,16044
BID,85,16044
BID,2,16045
ASK,52,16099
ASK,83,16047
ASK,66,16063
BID,87,16045
BID,8,16046
ASK,15,16069
ASK,96,16045
BID,76,16045
ASK,45,16045
ASK,97,16045
BID,34,16034
BID,72,16019
ASK,5,16091
ASK,84,16085
ASK,75,16053
BID,32,16020
ASK,92,16044
BID,21,16044
ASK,42,16043
ASK,98,16061
BID,23,16021
ASK,51,16048
ASK,38,16074
ASK,96,16043
BID,86,16001
BID,31,16040
BID,19,16027
BID,47,16002
BID,8,16043
ASK,68,16067
BID,44,16036
ASK,6,16092
ASK,52,16073
ASK,37,16042
ASK,56,16080
BID,79,16043
ASK,30,16044
ASK,31,16043
BID,13,16043
BID,85,16044
ASK,3,16044
ASK,49,16044
BID,87,16044
BID,24,16045
ASK,98,16061
BID,99,16023
ASK,59,16044
BID,96,16022
BID,9,16042
ASK,31,16091
BID,20,16045
